yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
1,5.0,0,1.0,0.6208333333333333,0.6,0.92,0.1053250264488068,0.0082335329341317,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,15.0,0,0.0,1.0,0.9636,0.52,0.1228400141060303,0.1751497005988024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,6.0,0,1.0,0.2041666666666666,0.2515,0.6900000000000001,0.1228400141060303,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,6.0,0,0.0,0.7875000000000001,0.7363999999999999,1.0,0.1930175149876572,0.0419161676646706,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,23.0,0,0.0,0.5375,0.5394,0.92,0.3860350299753144,0.0516467065868263,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,14.0,0,1.0,0.6208333333333333,0.6,0.38,0.298224991183731,0.0389221556886227,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3.0,0,0.0,0.4541666666666667,0.4788,1.0,0.0,0.0651197604790419,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,8.0,0,1.0,0.5791666666666667,0.5697,0.78,0.1578699894204772,0.0119760479041916,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,9.0,0,1.0,0.475,0.4939,1.0,0.1228400141060303,0.0471556886227544,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,6.0,0,0.0,0.3083333333333333,0.2818,0.59,0.6491124955918656,0.0127245508982035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0,1.0,0.6208333333333333,0.6,0.8300000000000001,0.1578699894204772,0.125748502994012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,8.0,0,1.0,0.7041666666666666,0.6606,0.98,0.1578699894204772,0.0142215568862275,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,20.0,0,1.0,0.43333333333333346,0.403,0.61,0.3860350299753144,0.2095808383233533,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,18.0,0,1.0,0.975,0.8423999999999999,0.44999999999999996,0.3860350299753144,0.1444610778443114,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0,0,1.0,0.6416666666666667,0.6152,0.7100000000000001,0.1053250264488068,0.0838323353293413,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,19.0,0,1.0,0.7666666666666667,0.7212,0.51,0.333372516750911,0.1729041916167664,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,9.0,0,0.0,0.3916666666666667,0.37270000000000003,0.57,0.3508875044081345,0.0089820359281437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,5.0,0,1.0,0.7875000000000001,0.7363999999999999,0.76,0.2631950158692841,0.0127245508982035,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,15.0,1,0.0,0.5375,0.5394,0.5,0.0,0.1953592814371257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,18.0,0,1.0,0.9125000000000001,0.7969999999999999,0.41000000000000003,0.5439050193957917,0.18562874251497,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17.0,1,0.0,0.3291666666666666,0.31210000000000004,0.59,0.4562125308569413,0.1347305389221557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2.0,0,1.0,0.37083333333333346,0.37270000000000003,0.8,0.2631950158692841,0.029191616766467,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,5.0,0,1.0,0.7875000000000001,0.7363999999999999,0.89,0.4562125308569413,0.0029940119760479,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,12.0,0,0.0,0.3291666666666666,0.32730000000000004,0.85,0.2631950158692841,0.0681137724550898,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,16.0,0,0.0,0.6625000000000001,0.6303,0.58,0.1930175149876572,0.342065868263473,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,8.0,0,1.0,0.37083333333333346,0.35760000000000003,0.7100000000000001,0.3860350299753144,0.0194610778443113,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,9.0,0,1.0,0.6625000000000001,0.6303,1.0,0.1228400141060303,0.1190119760479041,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,15.0,0,1.0,0.8708333333333333,0.7817999999999999,0.55,0.0,0.2687125748502994,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,19.0,0,0.0,0.7458333333333333,0.7061,0.33999999999999997,0.3860350299753144,0.1946107784431137,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,7.0,0,1.0,0.6625000000000001,0.6303,1.0,0.2631950158692841,0.0037425149700598,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,2.0,0,1.0,0.5583333333333335,0.5545,0.74,0.1228400141060303,0.0344311377245509,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,22.0,0,0.0,0.43333333333333346,0.4636,0.76,0.0,0.0755988023952095,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,17.0,0,1.0,0.35,0.32730000000000004,0.59,0.2280474903021041,0.0883233532934131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,20.0,0,1.0,0.3916666666666667,0.4333,0.6,0.0,0.1654191616766467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,22.0,0,0.0,0.6416666666666667,0.6152,0.67,0.4562125308569413,0.1736526946107784,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,12.0,0,1.0,0.6416666666666667,0.6152,0.67,0.4912425061713882,0.2582335329341317,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,18.0,0,1.0,0.6833333333333332,0.6455,0.75,0.1930175149876572,0.1115269461077844,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,16.0,0,1.0,0.6,0.5848,0.8200000000000001,0.1578699894204772,0.1773952095808383,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,6.0,0,1.0,0.5375,0.5394,1.0,0.1053250264488068,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,8.0,0,0.0,0.3083333333333333,0.31210000000000004,0.57,0.333372516750911,0.0067365269461077,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,5.0,0,0.0,0.7458333333333333,0.7212,0.68,0.0,0.0381736526946107,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,18.0,0,0.0,0.5583333333333335,0.5545,0.62,0.5789349947102387,0.1886227544910179,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,7.0,0,1.0,0.2875,0.32730000000000004,0.74,0.1053250264488068,0.0029940119760479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,4.0,0,1.0,0.7458333333333333,0.7061,0.84,0.1930175149876572,0.0142215568862275,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,9.0,0,1.0,0.4125,0.403,0.6,0.3508875044081345,0.0741017964071856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7.0,0,0.0,0.43333333333333346,0.4333,0.64,0.1930175149876572,0.0007485029940119,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4.0,0,1.0,0.3291666666666666,0.34240000000000004,0.63,0.1578699894204772,0.0037425149700598,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1.0,0,1.0,0.6,0.6,0.98,0.2631950158692841,0.0980538922155688,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,23.0,0,0.0,0.725,0.6909,0.88,0.1228400141060303,0.1684131736526946,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,0,1.0,0.49583333333333346,0.5091,0.81,0.2631950158692841,0.0643712574850299,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,3.0,0,1.0,0.5583333333333335,0.5545,1.0,0.2631950158692841,0.0321856287425149,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.0,0,1.0,0.7458333333333333,0.6758,1.0,0.1228400141060303,0.0763473053892215,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.0,0,1.0,0.6208333333333333,0.6,1.0,0.0,0.0628742514970059,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,15.0,0,1.0,0.43333333333333346,0.4333,0.86,0.2280474903021041,0.1788922155688622,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,7.0,0,0.0,0.6,0.5848,0.97,0.1930175149876572,0.0029940119760479,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.0,0,0.0,0.7666666666666667,0.7061,0.93,0.2631950158692841,0.1197604790419161,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,15.0,0,1.0,0.35,0.32730000000000004,0.48,0.3860350299753144,0.0583832335329341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,5.0,0,0.0,0.5166666666666667,0.5242,1.0,0.3508875044081345,0.0254491017964071,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.0,0,1.0,0.4125,0.403,0.76,0.2631950158692841,0.0232035928143712,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,18.0,0,1.0,0.7041666666666666,0.6455,1.0,0.298224991183731,0.0261976047904191,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,21.0,0,1.0,0.3916666666666667,0.4182,0.64,0.1053250264488068,0.1676646706586826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,16.0,1,0.0,0.7041666666666666,0.7061,0.75,0.2631950158692841,0.313622754491018,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,20.0,0,0.0,0.85,0.7515,0.44999999999999996,0.4562125308569413,0.2432634730538922,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,4.0,0,1.0,0.3083333333333333,0.31210000000000004,0.79,0.298224991183731,0.0044910179640718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,,0,0.0,0.7458333333333333,0.7061,0.84,0.298224991183731,0.1407185628742515,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,14.0,0,1.0,0.3291666666666666,0.2818,0.53,0.7192899964734925,0.0845808383233533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.0,0,0.0,0.5583333333333335,0.5545,1.0,0.2280474903021041,0.0793413173652694,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7.0,0,1.0,0.7458333333333333,0.6909,0.93,0.1578699894204772,0.0044910179640718,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,21.0,0,1.0,1.0,0.9939,0.65,0.333372516750911,0.2851796407185629,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,14.0,0,0.0,0.2875,0.29700000000000004,0.7000000000000001,0.2631950158692841,0.0531437125748503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,0,1.0,0.3916666666666667,0.37270000000000003,1.0,0.3508875044081345,0.0374251497005988,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,20.0,0,1.0,0.9125000000000001,0.8120999999999999,0.51,0.1930175149876572,0.1639221556886227,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,7.0,0,1.0,0.3083333333333333,0.34240000000000004,0.75,0.1228400141060303,0.0014970059880239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,7.0,0,1.0,0.4541666666666667,0.4485,1.0,0.0,0.0029940119760479,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,16.0,0,1.0,0.8083333333333332,0.7515,0.73,0.2631950158692841,0.2537425149700599,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,7.0,0,1.0,0.3083333333333333,0.35760000000000003,0.84,0.1053250264488068,0.0044910179640718,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,14.0,0,1.0,0.6625000000000001,0.6303,0.8300000000000001,0.1930175149876572,0.1497005988023952,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1.0,0,0.0,0.37083333333333346,0.37270000000000003,0.9,0.2631950158692841,0.0336826347305389,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,12.0,0,0.0,0.3083333333333333,0.34240000000000004,1.0,0.1228400141060303,0.0666167664670658,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,23.0,0,0.0,0.3291666666666666,0.34240000000000004,0.63,0.1930175149876572,0.0449101796407185,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,10.0,0,1.0,0.6625000000000001,0.6303,0.93,0.1930175149876572,0.1407185628742515,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,2.0,0,1.0,0.4541666666666667,0.4636,1.0,0.1053250264488068,0.0905688622754491,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0.0,0,1.0,0.5583333333333335,0.5545,1.0,0.1053250264488068,0.1452095808383233,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,13.0,0,1.0,0.5166666666666667,0.5242,0.59,0.4210650052897614,0.0726047904191616,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,5.0,0,0.0,0.35,0.3879,0.7100000000000001,0.1053250264488068,0.0112275449101796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,19.0,0,1.0,0.8083333333333332,0.7515,0.85,0.4562125308569413,0.1624251497005988,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,19.0,0,1.0,0.6,0.5848,0.49,0.3860350299753144,0.2949101796407186,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,23.0,0,1.0,0.3083333333333333,0.31210000000000004,0.52,0.298224991183731,0.122754491017964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,18.0,0,1.0,0.4125,0.403,0.68,0.3508875044081345,0.1474550898203593,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,17.0,0,1.0,0.7458333333333333,0.7212,0.68,0.298224991183731,0.1811377245508982,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,15.0,0,1.0,0.5791666666666667,0.5697,0.43999999999999995,0.4562125308569413,0.1669161676646706,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,8.0,0,1.0,0.5166666666666667,0.5242,0.77,0.2280474903021041,0.0172155688622754,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,17.0,0,1.0,0.6208333333333333,0.6,0.92,0.0,0.0486526946107784,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,13.0,0,1.0,0.9541666666666666,0.8879,0.64,0.1228400141060303,0.1115269461077844,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,9.0,0,1.0,0.8291666666666666,0.8120999999999999,0.99,0.1053250264488068,0.0875748502994012,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,1.0,0,1.0,0.5791666666666667,0.5697,0.92,0.1053250264488068,0.0830838323353293,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,23.0,0,1.0,0.49583333333333346,0.5091,0.41000000000000003,0.6140825202774186,0.1646706586826347,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,14.0,0,1.0,0.8083333333333332,0.7363999999999999,0.57,0.298224991183731,0.1968562874251497,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,6.0,0,1.0,0.4541666666666667,0.4788,1.0,0.0,0.0044910179640718,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,22.0,1,0.0,0.4125,0.403,0.81,0.2631950158692841,0.0261976047904191,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,,0,1.0,0.8083333333333332,0.7515,0.76,0.1228400141060303,0.0329341317365269,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.0,0,1.0,0.8291666666666666,0.7969999999999999,0.9400000000000001,0.1228400141060303,0.031437125748503,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,3.0,0,1.0,0.6208333333333333,0.6,0.74,0.1228400141060303,0.0516467065868263,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,11.0,0,1.0,0.6625000000000001,0.6303,0.88,0.0,0.1122754491017964,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,11.0,0,0.0,0.7875000000000001,0.7363999999999999,0.84,0.2631950158692841,0.124251497005988,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,,0,1.0,0.8291666666666666,0.7666999999999999,0.6900000000000001,0.4912425061713882,0.0029940119760479,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,5.0,0,1.0,0.6833333333333332,0.6455,0.79,0.4210650052897614,0.0037425149700598,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,21.0,0,1.0,0.3291666666666666,0.34240000000000004,0.53,0.1578699894204772,0.125748502994012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,11.0,0,1.0,0.5583333333333335,0.5545,0.97,0.298224991183731,0.1107784431137724,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0.0,0,1.0,0.7041666666666666,0.7061,0.38,0.3860350299753144,0.2223053892215569,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,19.0,0,1.0,0.7875000000000001,0.7363999999999999,0.98,0.4912425061713882,0.3255988023952096,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,6.0,0,1.0,0.2458333333333333,0.29700000000000004,1.0,0.1053250264488068,0.0014970059880239,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1,0.0,0,1.0,0.725,0.7212,0.5599999999999999,0.3860350299753144,0.2335329341317365,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,19.0,0,0.0,0.7041666666666666,0.7212,0.61,0.1228400141060303,0.2874251497005988,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,13.0,0,1.0,0.3916666666666667,0.3879,0.48,0.2280474903021041,0.0523952095808383,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,19.0,0,1.0,0.4541666666666667,0.4485,0.9600000000000001,0.2631950158692841,0.0538922155688622,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,11.0,0,0.0,0.6416666666666667,0.6152,0.79,0.1930175149876572,0.0950598802395209,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,4.0,0,1.0,0.35,0.37270000000000003,0.85,0.1578699894204772,0.0037425149700598,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,20.0,0,0.0,0.5791666666666667,0.5697,0.74,0.4210650052897614,0.1220059880239521,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,15.0,0,1.0,0.9125000000000001,0.8423999999999999,0.67,0.333372516750911,0.1287425149700599,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,14.0,0,0.0,0.49583333333333346,0.5091,0.86,0.2280474903021041,0.2148203592814371,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,6.0,0,1.0,0.5375,0.5394,0.8200000000000001,0.2280474903021041,0.0037425149700598,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,14.0,0,1.0,0.7041666666666666,0.7061,0.79,0.4562125308569413,0.1616766467065868,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,17.0,0,1.0,0.8708333333333333,0.8272999999999999,0.81,0.333372516750911,0.1212574850299401,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,8.0,0,0.0,0.3291666666666666,0.35760000000000003,0.9,0.1053250264488068,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,2.0,0,0.0,0.3291666666666666,0.31210000000000004,0.8,0.333372516750911,0.0149700598802395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3.0,0,1.0,0.3083333333333333,0.35760000000000003,0.5599999999999999,0.1053250264488068,0.0104790419161676,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,4.0,0,1.0,0.1833333333333333,0.2364,0.6900000000000001,0.1053250264488068,0.0044910179640718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,16.0,0,1.0,0.49583333333333346,0.5545,0.58,0.333372516750911,0.1354790419161677,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3.0,0,1.0,0.7875000000000001,0.7363999999999999,0.9400000000000001,0.1930175149876572,0.029191616766467,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2.0,0,1.0,0.8083333333333332,0.7666999999999999,0.99,0.1930175149876572,0.0845808383233533,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,12.0,0,0.0,0.6416666666666667,0.6152,0.7100000000000001,0.2631950158692841,0.187125748502994,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,16.0,0,0.0,0.725,0.7212,0.48,0.3508875044081345,0.2889221556886228,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,12.0,0,1.0,0.35,0.31210000000000004,0.75,0.5789349947102387,0.0988023952095808,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,20.0,0,1.0,0.3916666666666667,0.4333,0.39,0.0,0.157185628742515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,22.0,0,0.0,0.4125,0.403,0.43999999999999995,0.298224991183731,0.1182634730538922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,10.0,0,1.0,0.35,0.35760000000000003,0.7100000000000001,0.2280474903021041,0.3053892215568862,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,23.0,0,1.0,0.725,0.6455,1.0,0.1228400141060303,0.2155688622754491,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,7.0,0,1.0,0.6208333333333333,0.6,1.0,0.1578699894204772,0.0029940119760479,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,22.0,0,0.0,0.4125,0.3879,0.57,0.5263900317385682,0.0217065868263473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7.0,0,0.0,0.7666666666666667,0.6909,1.0,0.2631950158692841,0.0074850299401197,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,11.0,0,1.0,0.2875,0.2818,0.9,0.4562125308569413,0.157185628742515,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,11.0,0,1.0,0.3083333333333333,0.32730000000000004,0.7000000000000001,0.2280474903021041,0.1916167664670658,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,19.0,0,1.0,0.43333333333333346,0.4333,1.0,0.1578699894204772,0.0456586826347305,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,5.0,0,1.0,0.35,0.3879,0.67,0.1053250264488068,0.0112275449101796,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,6.0,0,1.0,0.4541666666666667,0.4485,0.86,0.1578699894204772,0.0007485029940119,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
